pre,post,n
864691136390417535,864691134965296415,1
864691135646796015,864691134964455967,1
864691135386276949,864691134988902778,1
864691136297782811,864691134965263647,2
864691136484824108,864691134940781411,1
864691135996891050,864691134965415455,1
864691135304040871,864691134940757347,1
864691135875795342,864691134949368316,1
864691136855171182,864691134965337887,1
864691136423855919,864691134965694495,1
864691135502880949,864691134966051871,1
864691135490607463,864691134948263420,4
864691136912690417,864691134948421372,1
864691135235378521,864691134965190687,2
864691135341123525,864691134942221411,4
864691135164408621,864691134965694495,1
864691135491522023,864691134988946810,1
864691135594447915,864691134964690207,1
864691135571138438,864691134966852383,2
864691135373963849,864691134940970339,1
864691136107980761,864691134948421372,1
864691135489467194,864691134965403167,1
864691135182697730,864691134964447775,1
864691135405733870,864691134940726115,1
864691137020494446,864691134949368316,1
864691135429586992,864691134965175071,1
864691136288879811,864691134940726115,1
864691136926319690,864691134941168227,1
864691135577907486,864691134948244732,1
864691135996395690,864691134964823071,1
864691135614960331,864691134947423740,1
864691135429431856,864691134948272636,1
864691136125956134,864691134940970339,1
864691135816519503,864691134947959548,1
864691134887540986,864691134965328671,1
864691135842160611,864691134965634591,1
864691135213722240,864691134965634591,1
864691136051606771,864691134940970339,1
864691135595105835,864691134949219324,3
864691135618375785,864691134947423740,1
864691135857498926,864691134965634591,1
864691136099777397,864691134940869731,1
864691135720572977,864691134965328671,1
864691136620620685,864691134965694495,2
864691136119692824,864691134966852383,3
864691135778777952,864691134949219324,3
864691135119270109,864691134965403167,1
864691136085277292,864691134948224764,1
864691135756016333,864691134947962620,1
864691135615438795,864691134965612319,2
864691135386402433,864691134965364255,1
864691135976174403,864691134949737468,1
864691135750642473,864691134949221372,1
864691136488319506,864691134940726115,1
864691135184279042,864691134964447775,1
864691137055668086,864691134965694495,5
864691136743457884,864691134949774844,12
864691135387580545,864691134947936508,1
864691135939352577,864691134947959548,1
864691135758892622,864691134965428255,1
864691136013242787,864691134964469535,1
864691136041604438,864691134947936508,1
864691135124213543,864691134988881274,1
864691135686243767,864691134940836963,2
864691135335211241,864691134966852383,1
864691134965429535,864691134940757347,1
864691135737643924,864691134965612319,5
864691136196009960,864691134940872035,2
864691135123977255,864691134948423676,1
864691135476968000,864691134940726115,1
864691135210134905,864691134949087228,1
864691135701163131,864691134947793916,2
864691135810618909,864691134965328671,1
864691136914617585,864691134940836963,1
864691135518256010,864691134964790815,2
864691135294633654,864691134949519612,5
864691135164703277,864691134940726115,3
864691135717446170,864691134940739171,4
864691136288920259,864691134965328671,1
864691135570320620,864691134947423740,2
864691136005363914,864691134947959548,1
864691135654354370,864691134988437370,1
864691135343311045,864691134947793916,1
864691136729335158,864691134966051871,1
864691135776662368,864691134965291295,1
864691135808235805,864691134940970339,1
864691135848346718,864691134940970339,1
864691135720638769,864691134949774844,2
864691135696900506,864691134988946810,4
864691135294950838,864691134940757347,1
864691135641474619,864691134965190687,6
864691135499426835,864691134966051871,1
864691136268729332,864691134948352764,1
864691135504020034,864691134947793916,1
864691135446939476,864691134947959548,1
864691135164703277,864691134949219324,1
864691135492335847,864691134966791711,1
864691135890781577,864691134965428255,1
864691137020972910,864691134942221411,5
864691136453141503,864691134965328671,1
864691135876161619,864691134942077795,1
864691136195158860,864691134965402143,1
864691135646928111,864691134949087228,1
864691135481144518,864691134965343775,1
864691135448373906,864691134940809315,1
864691134965429023,864691134940781411,2
864691136534303906,864691134948421372,1
864691135867629334,864691134964430879,2
864691136314278205,864691134965735199,2
864691135561447905,864691134965332767,3
864691135351251671,864691134949221372,1
864691136664127454,864691134965328671,1
864691136138622333,864691134940726115,2
864691135918344112,864691134965428255,2
864691135295423244,864691134948263420,1
864691136452418303,864691134949774844,1
864691136109729976,864691134964690207,2
864691134988450426,864691134988450426,6
864691135866409494,864691134942221411,3
864691136116176548,864691134988437370,2
864691136619344859,864691134966051871,1
864691136951592927,864691134948377340,1
864691135509474825,864691134940950883,1
864691135472962610,864691134947959548,1
864691135877413971,864691134965343775,1
864691136618414477,864691134964823071,3
864691136240098108,864691134966710559,1
864691135067053124,864691134948263420,2
864691135209994105,864691134949737468,1
864691135699816469,864691134947423740,2
864691136009511598,864691134947959548,1
864691135474312754,864691134965428255,4
864691136287518147,864691134940950883,2
864691136090814775,864691134942221411,2
864691135731056057,864691134965359391,1
864691135376459337,864691134966051871,2
864691136743219548,864691134947962620,2
864691136023735865,864691134940950883,2
864691136953451487,864691134940946787,2
864691135860143720,864691134942221411,3
864691136444791171,864691134966051871,1
864691135293250316,864691134988453754,3
864691135490636090,864691134965328671,3
864691136453565951,864691134948367100,1
864691137054710646,864691134965403167,1
864691135067053124,864691134965343775,1
864691135584791160,864691134965296415,1
864691136912113905,864691134940970339,1
864691135739955092,864691134940906339,1
864691135756844242,864691134942077795,1
864691135392391922,864691134988946810,2
864691136021895416,864691134988881274,1
864691135571655661,864691134965332767,1
864691136991186069,864691134965190687,1
864691135873610382,864691134941168227,10
864691136989946261,864691134965190687,4
864691135685720050,864691134949087228,1
864691135619030671,864691134947959548,1
864691135567950828,864691134948377340,6
864691135749569833,864691134965403167,2
864691136031885755,864691134965296415,2
864691135591056139,864691134940963171,1
864691135269733797,864691134940970339,1
864691136923647204,864691134964447775,1
864691136379553237,864691134966051871,1
864691136176173318,864691134949519612,1
864691136236668431,864691134940757347,1
864691136011838115,864691134949087228,1
864691135994127779,864691134965196575,1
864691135571440006,864691134965735199,2
864691135619456911,864691134964430879,1
864691135867623958,864691134965296415,1
864691136134710411,864691134964823071,2
864691136952366815,864691134965263647,1
864691135760577870,864691134940781411,1
864691136058963160,864691134947423740,5
864691135732557241,864691134948423676,1
864691136662440670,864691134940964963,3
864691135772732411,864691134949087228,1
864691136522567825,864691134965434399,1
864691135738266500,864691134966263839,2
864691136372252040,864691134940726115,2
864691135376459337,864691134949519612,7
864691136925033956,864691134988881274,1
864691135920894128,864691134942077795,1
864691135503116213,864691134949219324,1
864691136420279191,864691134949368316,1
864691135662972400,864691134966051871,1
864691136093298100,864691134949368316,1
864691135502580061,864691134988453754,1
864691135659498114,864691134949774844,2
864691135947317540,864691134940836963,1
864691136195032396,864691134948244732,1
864691135590969867,864691134966051871,1
864691135294124812,864691134940970339,1
864691135396843809,864691134965597471,1
864691136662440670,864691134947959548,2
864691135628868419,864691134947793916,1
864691135502456386,864691134964790815,1
864691135517730698,864691134949774844,1
864691135490054202,864691134965184031,1
864691135948179492,864691134948762620,1
864691135338957286,864691134964455967,1
864691135476968000,864691134964823071,2
864691135929165012,864691134948373756,1
864691135495518352,864691134965190687,1
864691136137454973,864691134965291295,3
864691135850420423,864691134964469535,1
864691135340983749,864691134948263420,2
864691136057332184,864691134947936508,1
864691136371073416,864691134940739171,2
864691134886037498,864691134964469535,1
864691136176450822,864691134940726115,1
864691135777535840,864691134942221411,1
864691135504143170,864691134965428255,1
864691136577486356,864691134965291295,1
864691136814218867,864691134965403167,2
864691136557075618,864691134948224764,1
864691136579556628,864691134947793916,8
864691135215217280,864691134966791711,1
864691135565358935,864691134947959548,1
864691135737724292,864691134949774844,1
864691135336599785,864691134940836963,1
864691136177726726,864691134949519612,1
864691135760319822,864691134964447775,1
864691135720337201,864691134949519612,1
864691135698411797,864691134940869731,1
864691135611702023,864691134950034684,2
864691136194009558,864691134949221372,1
864691136621044365,864691134966710559,1
864691135013555702,864691134949737468,1
864691135373411784,864691134942221411,1
864691135750770985,864691134940836963,1
864691135659637122,864691134947959548,1
864691136838397806,864691134966852383,1
864691135720382001,864691134965735199,1
864691135595105835,864691134940726115,2
864691135540088178,864691134966178335,2
864691135584548973,864691134947423740,9
864691136134942347,864691134948263420,1
864691136335998131,864691134948423676,1
864691136309666138,864691134948762620,1
864691135447888274,864691134948423676,1
864691135064994884,864691134966051871,1
864691135866086021,864691134988881274,2
864691135135661337,864691134965190687,1
864691136236735503,864691134948278780,1
864691135654591426,864691134965230879,1
864691135885194352,864691134947959548,10
864691135730925497,864691134964690207,1
864691135859702120,864691134965694495,2
